scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
ligetiTest3,FullScore,page1,1,bar0,0,16,4,80,4,0,0,750,750,1,2,3,30,68,100,100,1,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,1
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,1,750,750,1500,3,2,5,68,108,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,3
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,2,1500,750,2250,5,2,7,108,148,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,5
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,3,2250,750,3000,7,2,9,148,188,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,7
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,4,3000,750,3750,9,2,11,188,228,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,9
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,5,3750,750,4500,11,2,13,228,268,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,11
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,6,4500,750,5250,13,2,15,268,308,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,13
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,7,5250,750,6000,15,2,17,308,348,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,15
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,8,6000,750,6750,17,2,19,348,388,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,17
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,9,6750,750,7500,19,2,21,388,428,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,19
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,10,7500,750,8250,21,2,23,428,468,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,21
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,11,8250,750,9000,23,2,25,468,508,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,23
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,12,9000,750,9750,25,2,27,508,548,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,25
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,13,9750,750,10500,27,2,29,548,588,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,27
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,14,10500,750,11250,29,2,31,588,628,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,29
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,15,11250,750,12000,31,2,33,628,668,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,31
ligetiTest3,FullScore,page1,1,bar1,1,16,4,80,4,16,12000,750,12750,33,2,35,668,708,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page1,33
ligetiTest3,Violin1,page1,1,bar0,0,16,4,80,4,0,0,750,750,1,2,3,30,68,100,100,1,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,1
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,1,750,750,1500,3,2,5,68,108,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,3
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,2,1500,750,2250,5,2,7,108,148,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,5
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,3,2250,750,3000,7,2,9,148,188,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,7
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,4,3000,750,3750,9,2,11,188,228,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,9
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,5,3750,750,4500,11,2,13,228,268,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,11
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,6,4500,750,5250,13,2,15,268,308,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,13
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,7,5250,750,6000,15,2,17,308,348,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,15
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,8,6000,750,6750,17,2,19,348,388,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,17
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,9,6750,750,7500,19,2,21,388,428,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,19
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,10,7500,750,8250,21,2,23,428,468,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,21
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,11,8250,750,9000,23,2,25,468,508,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,23
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,12,9000,750,9750,25,2,27,508,548,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,25
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,13,9750,750,10500,27,2,29,548,588,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,27
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,14,10500,750,11250,29,2,31,588,628,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,29
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,15,11250,750,12000,31,2,33,628,668,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,31
ligetiTest3,Violin1,page1,1,bar1,1,16,4,80,4,16,12000,750,12750,33,2,35,668,708,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page1,33
ligetiTest3,Violin2,page1,1,bar0,0,16,4,80,4,0,0,750,750,1,2,3,31,69,100,100,1,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,1
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,1,750,750,1500,3,2,5,69,109,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,3
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,2,1500,750,2250,5,2,7,109,149,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,5
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,3,2250,750,3000,7,2,9,149,189,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,7
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,4,3000,750,3750,9,2,11,189,229,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,9
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,5,3750,750,4500,11,2,13,229,269,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,11
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,6,4500,750,5250,13,2,15,269,309,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,13
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,7,5250,750,6000,15,2,17,309,349,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,15
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,8,6000,750,6750,17,2,19,349,389,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,17
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,9,6750,750,7500,19,2,21,389,429,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,19
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,10,7500,750,8250,21,2,23,429,469,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,21
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,11,8250,750,9000,23,2,25,469,509,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,23
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,12,9000,750,9750,25,2,27,509,549,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,25
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,13,9750,750,10500,27,2,29,549,589,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,27
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,14,10500,750,11250,29,2,31,589,629,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,29
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,15,11250,750,12000,31,2,33,629,669,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,31
ligetiTest3,Violin2,page1,1,bar1,1,16,4,80,4,16,12000,750,12750,33,2,35,669,709,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin2_page1,33
ligetiTest3,Viola,page1,1,bar0,0,16,4,80,4,0,0,750,750,1,2,3,30,69,100,100,1,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,1
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,1,750,750,1500,3,2,5,69,109,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,3
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,2,1500,750,2250,5,2,7,109,149,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,5
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,3,2250,750,3000,7,2,9,149,189,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,7
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,4,3000,750,3750,9,2,11,189,229,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,9
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,5,3750,750,4500,11,2,13,229,269,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,11
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,6,4500,750,5250,13,2,15,269,309,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,13
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,7,5250,750,6000,15,2,17,309,349,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,15
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,8,6000,750,6750,17,2,19,349,389,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,17
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,9,6750,750,7500,19,2,21,389,429,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,19
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,10,7500,750,8250,21,2,23,429,469,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,21
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,11,8250,750,9000,23,2,25,469,509,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,23
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,12,9000,750,9750,25,2,27,509,549,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,25
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,13,9750,750,10500,27,2,29,549,589,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,27
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,14,10500,750,11250,29,2,31,589,629,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,29
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,15,11250,750,12000,31,2,33,629,669,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,31
ligetiTest3,Viola,page1,1,bar1,1,16,4,80,4,16,12000,750,12750,33,2,35,669,709,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Viola_page1,33
ligetiTest3,Cello,page1,1,bar0,0,16,4,80,4,0,0,750,750,1,2,3,30,68,100,100,1,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,1
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,1,750,750,1500,3,2,5,68,108,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,3
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,2,1500,750,2250,5,2,7,108,148,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,5
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,3,2250,750,3000,7,2,9,148,188,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,7
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,4,3000,750,3750,9,2,11,188,228,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,9
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,5,3750,750,4500,11,2,13,228,268,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,11
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,6,4500,750,5250,13,2,15,268,308,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,13
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,7,5250,750,6000,15,2,17,308,348,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,15
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,8,6000,750,6750,17,2,19,348,388,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,17
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,9,6750,750,7500,19,2,21,388,428,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,19
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,10,7500,750,8250,21,2,23,428,468,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,21
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,11,8250,750,9000,23,2,25,468,508,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,23
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,12,9000,750,9750,25,2,27,508,548,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,25
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,13,9750,750,10500,27,2,29,548,588,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,27
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,14,10500,750,11250,29,2,31,588,628,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,29
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,15,11250,750,12000,31,2,33,628,668,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,31
ligetiTest3,Cello,page1,1,bar1,1,16,4,80,4,16,12000,750,12750,33,2,35,668,708,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Cello_page1,33
ligetiTest3,FullScore,page2,2,bar1,1,16,4,80,4,16,12000,750,12750,33,2,35,30,68,100,100,1,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,33
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,17,12750,750,13500,35,2,37,68,108,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,35
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,18,13500,750,14250,37,2,39,108,148,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,37
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,19,14250,750,15000,39,2,41,148,188,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,39
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,20,15000,750,15750,41,2,43,188,228,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,41
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,21,15750,750,16500,43,2,45,228,268,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,43
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,22,16500,750,17250,45,2,47,268,308,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,45
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,23,17250,750,18000,47,2,49,308,348,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,47
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,24,18000,750,18750,49,2,51,348,388,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,49
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,25,18750,750,19500,51,2,53,388,428,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,51
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,26,19500,750,20250,53,2,55,428,468,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,53
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,27,20250,750,21000,55,2,57,468,508,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,55
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,28,21000,750,21750,57,2,59,508,548,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,57
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,29,21750,750,22500,59,2,61,548,588,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,59
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,30,22500,750,23250,61,2,63,588,628,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,61
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,31,23250,750,24000,63,2,65,628,668,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,63
ligetiTest3,FullScore,page2,2,bar2,2,16,4,80,4,32,24000,750,24750,65,2,67,668,708,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_FullScore_page2,65
ligetiTest3,Violin1,page2,2,bar1,1,16,4,80,4,16,12000,750,12750,33,2,35,30,68,100,100,1,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,33
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,17,12750,750,13500,35,2,37,68,108,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,35
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,18,13500,750,14250,37,2,39,108,148,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,37
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,19,14250,750,15000,39,2,41,148,188,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,39
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,20,15000,750,15750,41,2,43,188,228,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,41
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,21,15750,750,16500,43,2,45,228,268,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,43
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,22,16500,750,17250,45,2,47,268,308,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,45
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,23,17250,750,18000,47,2,49,308,348,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,47
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,24,18000,750,18750,49,2,51,348,388,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,49
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,25,18750,750,19500,51,2,53,388,428,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,51
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,26,19500,750,20250,53,2,55,428,468,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,53
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,27,20250,750,21000,55,2,57,468,508,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,55
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,28,21000,750,21750,57,2,59,508,548,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,57
ligetiTest3,Violin1,page2,2,bar2,2,16,4,80,4,29,21750,750,22500,59,2,61,548,588,100,100,0,/Users/slavko/MyHome/Music/phd/zscore/comprov/score/comprov/rsrc/ligetiTest3_Violin1_page2,59
