17:34:39.087 [JavaFX Application Thread] INFO  com.xenaksys.szcore.server.Server - name: 'socksNonProxyHosts' value: 'local|*.local|169.254/16|*.169.254/16'
17:34:39.088 [JavaFX Application Thread] INFO  com.xenaksys.szcore.server.Server - name: 'ftp.nonProxyHosts' value: 'local|*.local|169.254/16|*.169.254/16'
17:34:39.088 [JavaFX Application Thread] INFO  com.xenaksys.szcore.server.Server - name: 'sun.cpu.isalist' value: ''
17:34:39.088 [JavaFX Application Thread] INFO  com.xenaksys.szcore.server.Server - ##### End System Properties
17:34:39.092 [JavaFX Application Thread] INFO  com.xenaksys.szcore.server.Server - Shut Down Hook Attached.
17:34:39.104 [JavaFX Application Thread] INFO  c.x.szcore.process.DisruptorFactory - Created thread factory: SZCore_Container_In_Dsrptr_1-Thread-
17:34:39.124 [JavaFX Application Thread] INFO  c.x.szcore.process.DisruptorFactory - Created thread factory: SZCore_OSC_Out_Dsrptr_1-Thread-
17:34:39.158 [JavaFX Application Thread] INFO  c.x.szcore.process.DisruptorFactory - Created thread factory: SZCore_Web_Out_Dsrptr_1-Thread-
17:34:39.183 [JavaFX Application Thread] INFO  c.x.szcore.server.web.WebServer - Starting Web Server ...
17:34:39.227 [JavaFX Application Thread] INFO  org.xnio - XNIO version 3.3.8.Final
17:34:39.241 [JavaFX Application Thread] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.3.8.Final
17:34:39.369 [JavaFX Application Thread] INFO  c.x.szcore.server.web.WebServer - Web Server is Running
17:34:39.375 [JavaFX Application Thread] INFO  com.xenaksys.szcore.server.Server - Starting in Location: LOCAL instance id: 1
17:34:39.375 [JavaFX Application Thread] INFO  c.x.s.process.SzcoreThreadFactory - Creating Thread: SZCore_OSC_Out_Dsrptr_1-Thread-1
17:34:39.375 [JavaFX Application Thread] INFO  c.x.s.process.SzcoreThreadFactory - Creating Thread: SZCore_Web_Out_Dsrptr_1-Thread-1
17:34:39.375 [JavaFX Application Thread] INFO  c.x.s.process.SzcoreThreadFactory - Creating Thread: SZCore_Container_In_Dsrptr_1-Thread-1
17:34:40.349 [JavaFX Application Thread] INFO  c.x.s.gui.view.SettingsController - Web server running. Setting label green
17:35:24.177 [JavaFX Application Thread] WARN  c.x.szcore.time.BasicScheduler - RESETTING SCHEDULER ...
17:35:24.178 [JavaFX Application Thread] INFO  com.xenaksys.szcore.time.BasicTimer - Stopping timer
17:35:24.178 [JavaFX Application Thread] INFO  com.xenaksys.szcore.time.BasicTimer - Timer sent stop
17:35:24.178 [JavaFX Application Thread] INFO  c.x.szcore.score.ScoreProcessorImpl - LOADING SCORE: /Users/slavko/MyHome/Music/scoreExport/rsrc/1_Union_Rose_BeatInfo.csv
17:35:24.178 [JavaFX Application Thread] WARN  c.x.szcore.time.BasicScheduler - RESETTING SCHEDULER ...
17:35:24.178 [JavaFX Application Thread] INFO  com.xenaksys.szcore.time.BasicTimer - Stopping timer
17:35:24.178 [JavaFX Application Thread] INFO  com.xenaksys.szcore.time.BasicTimer - Timer sent stop
17:35:24.226 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created ScriptingEngineScript script: ScriptingEngineScript{id=IntId{id=1}, beatId=BeatId{beatNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=1}, script='sce.reset(1);', isReset='true', isResetOnly='true'}
